ft_facility_code,fi_admin_code,ft_level2,ft_level3,ft_level4,ft_level5,ft_facility_type,ft_gis_code,ft_facility_name,fi_target_births,fi_target_pw,fi_tot_pop,fi_cba,fi_cc_storage,fi_cc_delivery,fi_cc_outreach,fi_cc_none,fi_mode,fi_electricity,fi_kerosene,fi_bottled_gas,fi_solar,fn_icepack_20_rout,fn_icepack_4_rout,fn_icepack_20_supp,fn_icepack_4_supp,fi_resupp_interval,fi_reserve_stock,fi_site_floods,fi_hi_altitude,fi_site_diff_access,fi_site_robbed,fi_site_none,fi_trans_public,fi_trans_car,fi_trans_motor,fi_trans_foot,fi_trans_bicycle,fi_trans_boat,fi_trans_other,fi_access_repair,fi_cylinders,fn_nonstandard_equipment,fi_shaded,fi_heavy_clouds,fn_latitude,fn_longitude,fn_distance,fn_waste_disp_burn,fn_waste_chimney,fn_waste_incinerator,fn_waste_none,f_date_updated,fn_train_users,fn_train_staff,fn_train_vaccine_man,fn_stock_outs,fn_person_name,fn_person_mobile,fn_person_email
03041,10870,Eastern,Mbeere,Mwea,10870,25,,Mashamba Dispensary,168,168,4417,1060,0,0,0,-1,4,3,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.74478,037.55295,30,-1,0,0,0,,,,,,,,
03042,10865,Eastern,Mbeere,Gachoka,10865,22,,Kamunyange Dispensary,136,136,3567,856,0,0,0,-1,,0,1,1,0,6,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.70906,037.55978,20,-1,0,0,0,,,,,,,,
03043,10680,Eastern,Isiolo,Central,10680,25,,Waso AIPCEA Dispensary,82,82,2000,480,-1,-1,0,0,2,3,3,3,0,1.2,,,,4,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.19985,037.34426,8,-1,0,0,0,,,,,,,,
03044,10680,Eastern,Isiolo,Central,10680,28,,Sunrise Medical Centre,15,15,420,101,0,-1,0,0,,3,3,4,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.35006,037.58217,,0,-1,0,0,,,,,,,,
03045,10678,Eastern,Isiolo,Central,10678,28,,Isiolo Medical Centre,274,274,7200,1728,0,0,0,-1,,3,3,3,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.35128,037.58479,,-1,0,0,0,,,,,,,,
03046,10680,Eastern,Isiolo,Central,10680,28,,Waso Medical Services,46,46,1200,288,0,-1,0,0,,3,3,3,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.35271,037.58229,,0,-1,0,0,,,,,,,,
03047,10666,Eastern,Imenti South,Igoji,10666,25,,Mutunguru Dispensary,66,66,1845,443,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.479,036.438,32,-1,0,0,0,,,,,,,,
03048,10669,Eastern,Imenti South,Igoji,10669,28,,Gil Medical Clinic,134,134,3722,893,0,0,0,-1,,3,4,4,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.715,037.518,24,-1,0,0,0,,,,,,,,
03049,10669,Eastern,Imenti South,Igoji,10669,28,,Kaki Family Health Clinic,134,134,3722,893,0,0,0,-1,,0,4,4,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.726,038.009,22,-1,0,0,0,,,,,,,,
03050,10660,Eastern,Imenti South,Abogeta,10660,28,,Keega Medical Clinic,235,235,6531,1567,0,0,0,-1,,3,4,4,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-07.625,040.489,,-1,0,0,0,,,,,,,,
03051,10672,Eastern,Imenti South,Nkuene,10672,28,,Nkubu MedIcal Centre,399,399,11081,2659,0,0,0,-1,,3,3,4,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-04.000,039.773,11,-1,0,0,0,,,,,,,,
03052,10884,Eastern,Mbooni,Mbooni,10884,22,,Utangwa Dispensary,100,100,2643,634,-1,-1,0,0,2,0,3,1,0,6,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.70735,037.44757,17,-1,0,0,0,,,,,,,,
03053,10875,Eastern,Mbooni,Kako,10875,22,,Uviluni Dispensary,194,194,5113,1227,0,0,-1,0,,3,4,4,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+01.74235,037.38081,,0,0,0,-1,,,,,,,,
03054,10875,Eastern,Mbooni,Kako,10875,22,,Kyaluma Dispensary,194,194,5113,1227,0,0,-1,0,4,0,2,1,0,2.4,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+01.65328,037.65700,8,-1,0,0,0,,,,,,,,
03055,10881,Eastern,Mbooni,Kisau,10881,22,,Waia Dispensary,194,194,5113,1227,0,0,0,0,3,0,2,2,0,2.4,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+01.64191,037.63373,6,-1,0,0,0,,,,,,,,
03056,10876,Eastern,Mbooni,Kalawa,10876,22,,Mbavani,194,194,5113,1227,0,0,0,0,,0,3,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+01.65740,037.79262,,-1,0,0,0,,,,,,,,
03057,10667,Eastern,Imenti South,Igoji,10667,28,,Riria Clinic,86,86,2262,543,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.724,039.362,17,-1,0,0,0,,,,,,,,
03058,10667,Eastern,Imenti South,Igoji,10667,28,,Sani Medical Clinic,86,86,2262,543,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-012.768,039.406,17,-1,0,0,0,,,,,,,,
03059,10805,Eastern,Machakos,Central,10805,28,,Mutituni Health Clinic,91,91,2400,576,-1,-1,0,0,2,3,4,4,0,,,,,8,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+01.45177,037.24944,7,-1,0,0,0,,,,,,,,
03060,10804,Eastern,Machakos,Central,10804,28,,New Pams Medical Service,76,76,2000,480,0,0,0,-1,,3,4,4,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+01.49669,037.26758,,-1,0,0,0,,,,,,,,
03061,10808,Eastern,Machakos,Central,10808,28,,Lug Pharm Medical Clinic,114,114,3000,720,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+01.52338,037.26571,,0,-1,0,0,,,,,,,,
03062,10974,Eastern,Tharaka,Central,10974,23,,Karungaru Dispensary,324,324,8535,2048,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.15942,037.97977,,-1,0,0,0,,,,,,,,
03063,10974,Eastern,Tharaka,Central,10974,28,,Tunza Medical Clinic,324,324,8535,2048,0,0,0,-1,,3,3,3,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.15677,037.97848,,-1,0,0,0,,,,,,,,
03064,11029,Eastern,Yatta,Yatta,11029,28,,Kyanzage Medical Clinic,279,279,7333,1760,0,0,0,-1,,3,3,3,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.10361,037.26674,,0,0,0,-1,,,,,,,,
03065,11029,Eastern,Yatta,Yatta,11029,28,,Tumaini Medical Clinic,0,0,1,0,0,0,0,-1,,3,4,4,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.11041,037.26700,,0,0,0,-1,,,,,,,,
03066,10905,Eastern,Moyale,Obbu,10905,22,,Sololo Makutano Dispensary,85,85,2231,535,-1,0,0,0,,0,4,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-03.51441,038.64830,,-1,0,0,0,,,,,,,,
03067,10814,Eastern,Machakos,Kathiani,10814,16,,AIC Kaliluni Medical Hospital,114,114,3000,720,0,0,0,-1,,3,4,4,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+01.49066,037.31489,,0,-1,0,0,,,,,,,,
03068,10794,Eastern,Machakos,Athi River,10794,14,,KMC Athiriver,19,19,500,120,-1,-1,0,0,,3,4,4,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,,,-1,0,0,0,,,,,,,,
03069,10794,Eastern,Machakos,Athi River,10794,28,,Favour PHC Clinic,46,46,1200,288,-1,-1,0,0,2,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,,2.5,0,-1,0,0,,,,,,,,
03070,10794,Eastern,Machakos,Athi River,10794,28,,First  Baptist Clinic,106,106,2800,672,-1,-1,0,0,2,3,4,4,0,,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.45780,036.975537,2,0,-1,0,0,,,,,,,,
03071,10794,Eastern,Machakos,Athi River,10794,28,,Imani Medical Centre,38,38,1000,240,-1,-1,0,0,2,3,4,4,0,1.6,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.45445,036.98347,1.5,0,0,0,-1,,,,,,,,
03072,10794,Eastern,Machakos,Athi River,10794,20,,Athi Complex Health Centre,128,128,3370,809,0,0,0,-1,4,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,,,-1,0,0,0,,,,,,,,
03073,10794,Eastern,Machakos,Athi River,10794,16,,Shalom Hospital Athi River,314,314,8250,1980,-1,-1,0,0,2,3,4,4,0,1.6,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.43588,036.96594,4,0,0,0,-1,,,,,,,,
03074,10811,Eastern,Machakos,Kalama,10811,25,,Mother of Mercy Dispensary,11,11,288,69,0,0,0,-1,4,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.70618,037.35240,,-1,0,0,0,,,,,,,,
03076,10721,Eastern,Kitui,Central,10721,22,,Kalikuyu dispensary,100,100,2010,481,0,0,0,-1,,0,2,3,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,-1,,,,,,,,
03077,10731,Eastern,Kitui,Central,10731,28,,Kitui afya medical clinic,136,136,3600,864,0,0,0,-1,,3,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.36904,038.00871,,0,0,0,-1,,,,,,,,
03078,10731,Eastern,Kitui,Central,10731,26,,Kitui hospital maternity and nursing home,76,76,2000,480,0,0,0,-1,,3,2,2,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.36591,038.00061,,0,0,0,-1,,,,,,,,
03079,10747,Eastern,Kitui,Mutito,10747,28,,Mfariji Medical Clinic,199,199,5242,1258,0,0,0,-1,2,3,1,1,0,4,,,,1,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.44240,038.24411,,-1,0,0,0,,,,,,,,
03080,10725,Eastern,Kitui,Central,10725,28,,Kama medical clinic,14,14,392,94,0,0,0,-1,,3,2,3,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.35582,037.95001,,0,0,0,-1,,,,,,,,
03081,10731,Eastern,Kitui,Central,10731,28,,Shama medical clinic,19,19,500,120,0,0,0,-1,,3,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.36571,038.01017,,0,0,0,-1,,,,,,,,
03082,11015,Eastern,Yatta,Masinga,11015,22,,WAMBOO,148,148,3897,935,-1,-1,0,0,2,0,2,1,0,,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.56210,037.31180,30,-1,0,0,0,,,,,,,,
03083,12648,Western,Kakamega North,North,12648,23,,DISPENSARY MANDA,215,215,5000,1175,0,0,-1,0,4,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.57190,034.86294,20,-1,0,0,0,,,,,,,,
03084,12642,Western,Kakamega North,Central Kabras,12642,22,,MUGAI DISPENSARY,161,161,4257,1021,0,0,-1,0,,0,3,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.43177,034.80751,,-1,0,0,0,,,,,,,,
03085,12643,Western,Kakamega North,Central Kabras,12643,23,,KAMCHISU DISPENSARY,215,215,5000,1175,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.43169,034.80602,,-1,0,0,0,,,,,,,,
03086,11026,Eastern,Yatta,Ndithini,11026,22,,NDELA,230,230,6038,1449,0,0,-1,0,2,0,2,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.50622,037.16306,300,-1,0,0,0,,,,,,,,
03087,11028,Eastern,Yatta,Ndithini,11028,22,,KIKISLE,279,279,7333,1760,0,0,-1,0,2,0,2,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.56165,037.23957,240,-1,0,0,0,,,,,,,,
03088,11028,Eastern,Yatta,Ndithini,11028,22,,MILANI DISPENSARY,279,279,7332,1760,-1,-1,0,0,2,0,2,1,0,20,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.53595,037.22339,260,-1,0,0,0,,,,,,,,
03089,10608,Eastern,Igembe,Igembe S,10608,28,,KAMA CLINIC,821,821,21612,5187,0,-1,0,0,2,3,3,3,0,6,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,00.17540,037.95658,8,-1,0,0,0,,,,,,,,
03090,10750,Eastern,Kitui,Mutonguni,10750,28,,Musengo Medical Services,14,14,360,86,0,0,0,-1,2,3,2,2,0,2,,,,8,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.23202,037.91657,22,-1,0,0,0,,,,,,,,
03091,11039,Nairobi,Nairobi East,Embakasi,11039,24,,Prudent Medical Centre,255,255,5100,1224,-1,-1,0,0,2,3,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.25719,036.91178,9,-1,0,0,0,,,,,,,,
03092,11039,Nairobi,Nairobi East,Embakasi,11039,14,,St Johns Community,539,539,14186,3405,-1,-1,0,0,2,2,1,1,0,0.6,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.28777,036.06627,12,-1,-1,0,0,,,,,,,,
03093,11039,Nairobi,Nairobi East,Embakasi,11039,25,,EDARP Njiru Clinic,338,338,6758,1622,-1,-1,0,0,2,3,1,1,0,3.6,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.25178,036.98792,11,-1,-1,0,0,,,,,,,,
03094,11039,Nairobi,Nairobi East,Embakasi,11039,20,,Dandora Medical Centre,494,494,9884,2372,-1,-1,0,0,2,3,1,1,0,1.8,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.24264,036.90918,5,-1,0,0,0,,,,,,,,
03095,11035,Nairobi,Nairobi East,Embakasi,11035,25,,Divine Mercy,166,166,3321,797,-1,-1,0,0,2,3,1,1,0,1.2,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.22146,036.89408,3,-1,-1,0,0,,,,,,,,
03096,11033,Nairobi,Nairobi East,Embakasi,11033,26,,Paradise Medical Centre,490,490,9792,3075,-1,-1,0,0,2,2,1,1,0,1.5,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.24602,036.90586,4,-1,0,0,0,,,,,,,,
04 016,11048,Nairobi,Nairobi East,Makadara,11048,28,,KENYA PIPELINE STAFF CLINIC,27,27,700,168,-1,-1,0,0,2,2,1,1,0,25.2,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.30537,036.87555,7.5,0,0,0,-1,,,,,,,,
04001,11058,Nairobi,Nairobi North,Eastleigh North,11058,18,,MOI AIR BASE,60,844,40040,1471,-1,-1,0,0,2,3,3,3,0,0,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.26678,036.86090,5,0,0,-1,0,,,,,,,,
040010,11033,Nairobi,Nairobi East,Embakasi,11033,24,,Dandora Health Services,500,500,10004,2401,-1,0,0,0,2,2,1,1,0,1.2,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.24559,036.90976,5,0,0,0,-1,,,,,,,,
04002,11058,Nairobi,Nairobi North,Eastleigh North,11058,27,,MATHARE MEDICAL IDH,144,144,3800,912,-1,-1,0,0,2,3,3,3,0,0,,,,4,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.26614,036.85561,3,0,0,0,-1,,,,,,,,
04003,11064,Nairobi,Nairobi North,Kasarani,11064,20,,Hope medical,1297,1297,34133,8192,-1,0,0,0,2,3,1,1,0,1.2,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.24781,036.88570,4,-1,0,0,0,,,,,,,,
04004,11061,Nairobi,Nairobi North,Kasarani,11061,24,,Milele integrated medical clinic,300,300,7894,1894,-1,0,0,0,2,3,1,1,0,2.2,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.20075,036.90052,6,0,0,-1,0,,,,,,,,
04005,11065,Nairobi,Nairobi North,Kasarani,11065,21,,Mwangaza ulo na tumaini,3600,3600,94736,22736,-1,0,0,0,2,2,1,1,0,1.2,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.25111,036.89182,9,-1,0,0,0,,,,,,,,
04006,11066,Nairobi,Nairobi North,Kasarani,11066,20,,Family access,1200,1200,31578,7575,-1,0,0,0,1,3,1,1,0,2,,,,1,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.21457,036.89567,4,0,-1,0,0,,,,,,,,
04007,11064,Nairobi,Nairobi North,Kasarani,11064,27,,CFW Clinic,180,180,4736,1136,-1,0,0,0,2,3,1,1,0,1.6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.23044,036.92250,7,-1,0,0,0,,,,,,,,
04008,11064,Nairobi,Nairobi North,Kasarani,11064,20,,Thika road health centre,240,240,6316,1516,-1,0,0,0,2,3,1,1,0,1.6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.21805,036.89563,4,-1,0,0,0,,,,,,,,
04009,11067,Nairobi,Nairobi North,Kasarani,11067,21,,Neema uhai,720,720,18948,4548,-1,0,0,0,2,3,1,1,0,1.2,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.22740,036.88613,4,0,0,-1,0,,,,,,,,
04011,11040,Nairobi,Nairobi East,Embakasi,11040,25,,Reinha Rosary Dispensary,135,135,2698,648,-1,0,0,0,2,2,1,1,0,,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.37931,036.61331,13,-1,-1,0,0,,,,,,,,
04012,11040,Nairobi,Nairobi East,Embakasi,11040,25,,Ngundu PCEA Dispensary,53,53,1060,254,-1,-1,0,0,2,2,1,1,0,,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.15344,036.53673,13,-1,-1,0,0,,,,,,,,
04013,11039,Nairobi,Nairobi East,Embakasi,11039,25,,SDA church clinic,123,123,2462,779,-1,0,0,0,1,3,1,1,0,,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.28776,036.06619,,-1,-1,0,0,,,,,,,,
04014,11094,Nairobi,Nairobi West,Westlands,11094,28,,Prof Wasuna,1198,1198,23962,7521,-1,0,0,0,2,3,1,1,0,,,,,8,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.26245,003.82457,2,0,0,-1,0,,,,,,,,
04015,11095,Nairobi,Nairobi West,Westlands,11095,27,,Mafra Medical Clinic,4792,4792,95846,23003,-1,0,0,0,2,3,1,3,0,6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.26560,036.75004,3,0,0,-1,0,,,,,,,,
04017,11044,Nairobi,Nairobi East,Makadara,11044,25,,MATER BURUBURU,998,998,26259,6302,0,-1,0,0,2,2,1,1,0,1,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.28789,036.88136,2.5,0,0,0,0,,,,,,,,
04018,11044,Nairobi,Nairobi East,Makadara,11044,28,,UHRU PRESTIGE CLINIC,245,245,6442,1546,-1,-1,0,0,2,2,1,1,0,2.8,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.28325,036.86996,4,0,-1,0,0,,,,,,,,
04019,11044,Nairobi,Nairobi East,Makadara,11044,28,,MERIDIAN MEDICAL CENTRE,1075,1075,28292,6790,-1,-1,0,0,2,2,1,3,0,,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.31524,036.84552,2.5,0,-1,0,0,,,,,,,,
04021,11037,Nairobi,Nairobi East,Embakasi,11037,25,,MOTHER IPPOLITA C DISP,374,374,9848,2364,-1,0,0,0,2,3,1,1,0,1,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.32512,036.98902,15,0,0,0,-1,,,,,,,,
04022,11042,Nairobi,Nairobi East,Embakasi,11042,24,,MERIDIAN M CENTRE,145,145,3803,913,-1,0,0,0,2,1,1,1,0,1,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.30160,036.83940,2,0,0,-1,0,,,,,,,,
04023,11042,Nairobi,Nairobi East,Embakasi,11042,26,,UNITY M CLINIC,156,156,4116,988,-1,-1,0,0,2,1,1,1,0,6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.28059,036.99886,1,0,0,0,-1,,,,,,,,
04025,11042,Nairobi,Nairobi East,Embakasi,11042,25,,DONHOLM EDARD,359,359,9443,2266,-1,0,0,0,2,1,1,1,0,1,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.30176,036.88844,2,0,0,-1,0,,,,,,,,
04026,11036,Nairobi,Nairobi East,Embakasi,11036,24,,TRUE LIGHT,47,47,1239,297,-1,0,0,0,2,1,1,1,0,1,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.26634,036.92263,6,0,0,-1,0,,,,,,,,
04027,11036,Nairobi,Nairobi East,Embakasi,11036,21,,EDARP KOMAROCKI,104,104,2726,654,-1,-1,0,0,2,3,4,1,0,1,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.26329,036.91206,6,0,0,-1,0,,,,,,,,
04028,11037,Nairobi,Nairobi East,Embakasi,11037,28,,GETRUDES EMBAKASI,123,123,3232,776,-1,0,0,0,2,0,1,1,0,,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.33003,036.88976,10,0,0,-1,0,,,,,,,,
04029,11036,Nairobi,Nairobi East,Embakasi,11036,16,,KOMAROCK MODERN,76,76,1993,478,-1,0,0,0,2,0,1,1,0,,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.2662,036.91045,2,0,0,-1,0,,,,,,,,
04030,11037,Nairobi,Nairobi East,Embakasi,11037,27,,IMARA HEALTH CARE CENTRE,350,350,9223,2214,-1,0,0,0,2,1,1,1,0,1,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.32423,036.88914,15,0,0,-1,0,,,,,,,,
04031,11036,Nairobi,Nairobi East,Embakasi,11036,24,,SUSAMEA MEDICAL,53,53,1401,336,-1,0,0,0,2,1,1,1,0,1,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.26344,036.92893,,0,0,-1,0,,,,,,,,
04032,11060,Nairobi,Nairobi North,Kamukunji,11060,28,,DR CHARLES J R OPONDO,730,730,19223,4614,-1,-1,0,0,2,3,3,1,0,11,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.28484,036.82345,4,0,0,-1,0,,,,,,,,
04033,11060,Nairobi,Nairobi North,Kamukunji,11060,16,,GETRUDES,3026,3026,79636,19113,-1,-1,0,0,2,3,3,1,0,25,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.26968,036.83989,2,0,0,-1,0,,,,,,,,
04035,11053,Nairobi,Nairobi North,Central,11053,18,,Innoculation,730,730,19223,4614,-1,-1,0,0,2,3,3,3,0,12.5,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.28679,036.82149,2,0,0,-1,0,,,,,,,,
04036,11053,Nairobi,Nairobi North,Central,11053,28,,PostBank Staff Clinic,730,730,19223,4614,-1,-1,0,0,2,3,3,3,0,4,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.28419,036.81994,3,0,0,-1,0,,,,,,,,
06002,11466,Nyanza,Nyamira,Ekerenyo,11466,22,,SICHA,158,158,4160,998,0,0,0,0,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,,20,0,0,0,0,,,,,,,,
06003,11465,Nyanza,Nyamira,Ekerenyo,11465,22,,NYABONGE,158,158,4160,998,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,,18,0,0,0,0,,,,,,,,
06004,11308,Nyanza,Homa Bay,Kobama,11308,24,,BONDO NYIRONGE DSIPENSARY,148,151,3017,785,0,0,-1,0,1,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.103080,034.39246,,-1,0,0,0,,,,,,,,
06005,11573,Nyanza,Siaya,Boro,11573,22,,NYADHI,187,187,4934,1184,0,-1,0,0,3,0,1,1,0,,,,,2,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.13713,034.29991,13,-1,0,0,0,,,,,,,,
06006,11351,Nyanza,Kisii South,Igonga,11351,22,,NYAMAGWONI,93,93,2456,589,-1,0,0,0,2,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.61431,034.65241,40,-1,0,0,0,,,,,,,,
06007,11390,Nyanza,Kuria East,Ntimaru,11390,22,,MATARE,162,162,4042,808,0,0,0,-1,2,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.31819,034.67490,,-1,0,0,0,,,,,,,,
06008,11355,Nyanza,Kisumu East,Kadibo,11355,22,,OGANDO DISPENSARY,118,118,3110,746,-1,0,0,0,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,,54,0,0,0,0,,,,,,,,
06009,11633,Nyanza,Suba,Mbita,11633,22,,RINGITI DISPENSARY,182,182,4800,1084,-1,0,0,0,2,0,3,3,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.45741,033.93273,65,-1,0,0,0,,,,,,,,
06010,11636,Nyanza,Suba,Mfangano,11636,22,,REMBA DISPENSARY,209,209,5500,1243,-1,0,0,0,2,0,3,3,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.56106,033.92790,70,-1,0,0,0,,,,,,,,
06011,11616,Nyanza,Suba,Central,11616,22,,NGERI DISPENSARY,36,36,980,222,-1,0,0,0,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.59819,034.10402,68,-1,0,0,0,,,,,,,,
